Country/Region,Update Date,Deaths,Recovered,Latitude,Longitude,Province/State
Romania,3/3/2020,0,0,0,25,
Russia,3/2/2020,0,0,0,90,
Australia,3/1/2020,0,0,0,115.8605,Western Australia
Brazil,2/29/2020,0,0,0,-51.9253,
Egypt,3/1/2020,0,0,0,30,
Estonia,3/3/2020,0,0,0,25.0136,
Indonesia,3/2/2020,0,0,0,113.9213,
Ireland,3/3/2020,0,0,0,-7.6921,
Portugal,3/3/2020,0,0,0,-8.2245,
Senegal,3/3/2020,0,0,0,-14.4524,
US,3/3/2020,0,0,0,-84.3963,"Fulton County, GA"
US,3/3/2020,0,0,0,-71.826,"Grafton County, NH"
US,3/3/2020,0,0,0,-82.3018,"Hillsborough, FL"
US,3/2/2020,0,0,0,-71.4128,"Providence, RI"
US,2/27/2020,0,0,0,-121.3542,"Sacramento County, CA"
US,2/3/2020,0,0,0,-120.9876,"San Benito, CA"
US,2/21/2020,0,0,0,-117.1611,"San Diego County, CA"
US,3/3/2020,0,0,0,-122.3255,"San Mateo, CA"
US,3/3/2020,0,0,0,-123.1386,"Washington County, OR"
Afghanistan,2/24/2020,0,0,0,65,
Andorra,3/2/2020,0,0,0,1.5218,
Argentina,3/3/2020,0,0,0,-63.6167,
Armenia,3/1/2020,0,0,0,45.0382,
Australia,3/2/2020,0,0,0,145.9707,Tasmania
Belarus,2/28/2020,0,0,0,27.9534,
Cambodia,2/12/2020,0,0,0,104.9167,
Canada,2/28/2020,0,0,0,-73.5673," Montreal, QC"
Canada,2/12/2020,0,0,0,-81.2453,"London, ON"
Chile,3/3/2020,0,0,0,-71.543,
Dominican Republic,3/2/2020,0,0,0,-70.1627,
Jordan,3/3/2020,0,0,0,36.51,
Latvia,3/2/2020,0,0,0,24.6032,
Lithuania,2/28/2020,0,0,0,23.8813,
Luxembourg,3/3/2020,0,0,0,6.1317,
Mainland China,2/12/2020,0,0,0,88.0924,Tibet
Monaco,2/29/2020,0,0,0,7.4167,
Morocco,3/3/2020,0,0,0,-7.0926,
Nepal,2/12/2020,0,0,0,84.25,
New Zealand,2/28/2020,0,0,0,174.886,
Nigeria,2/28/2020,0,0,0,8.6753,
North Macedonia,2/27/2020,0,0,0,21.7453,
Saudi Arabia,3/2/2020,0,0,0,45,
Sri Lanka,2/8/2020,0,0,0,81,
US,3/3/2020,0,0,0,-71.1449," Norfolk County, MA"
US,3/3/2020,0,0,0,-122.273,"Berkeley, CA"
US,2/28/2020,0,0,0,-71.0589,"Boston, MA"
US,2/21/2020,0,0,0,-123.8695,"Humboldt County, CA"
US,2/1/2020,0,0,0,-118.2437,"Los Angeles, CA"
US,3/3/2020,0,0,0,-89.4012,"Madison, WI"
US,3/3/2020,0,0,0,-112.4291,"Maricopa County, AZ"
US,3/2/2020,0,0,0,-74.006,"New York City, NY"
US,2/1/2020,0,0,0,-117.8531,"Orange, CA"
US,3/2/2020,0,0,0,-120.8039,"Placer County, CA"
US,2/13/2020,0,0,0,-98.4936,"San Antonio, TX"
US,3/2/2020,0,0,0,-82.5307,"Sarasota, FL"
US,3/2/2020,0,0,0,-122.9888,"Sonoma County, CA"
US,2/25/2020,0,0,0,-111.94,"Tempe, AZ"
US,3/2/2020,0,0,0,-118.7606,"Umatilla, OR"
US,3/3/2020,0,0,0,-78.5661,"Wake County, NC"
US,3/3/2020,0,0,0,-73.7949,"Westchester County, NY"
Ukraine,3/3/2020,0,0,0,31.1656,
Australia,2/29/2020,0,0,0,139.638,From Diamond Princess
US,2/24/2020,0,0,0,-98.6134,"Lackland, TX (From Diamond Princess)"
US,2/24/2020,0,0,0,-95.9758,"Omaha, NE (From Diamond Princess)"
US,2/24/2020,0,0,0,-121.9399,"Travis, CA (From Diamond Princess)"
Mainland China,3/4/2020,0,0,0,112.2707,Hubei
South Korea,3/4/2020,0,0,0,128,
Italy,3/4/2020,0,0,0,12,
Iran,3/4/2020,0,0,0,53,
Mainland China,3/4/2020,0,0,0,113.4244,Guangdong
Mainland China,3/4/2020,0,0,0,113.614,Henan
Mainland China,3/4/2020,0,0,0,120.0934,Zhejiang
Mainland China,3/4/2020,0,0,0,111.7088,Hunan
Mainland China,3/4/2020,0,0,0,117.2264,Anhui
Mainland China,3/4/2020,0,0,0,115.7221,Jiangxi
Mainland China,3/4/2020,0,0,0,118.1498,Shandong
Others,3/3/2020,0,0,0,139.638,Diamond Princess cruise ship
Mainland China,3/4/2020,0,0,0,119.455,Jiangsu
Mainland China,3/4/2020,0,0,0,107.874,Chongqing
Mainland China,3/4/2020,0,0,0,102.7103,Sichuan
Mainland China,3/4/2020,0,0,0,127.7615,Heilongjiang
Mainland China,3/4/2020,0,0,0,116.4142,Beijing
Mainland China,3/4/2020,0,0,0,121.4491,Shanghai
Japan,3/4/2020,0,0,0,138,
Mainland China,3/4/2020,0,0,0,114.5149,Hebei
Mainland China,3/4/2020,0,0,0,117.9874,Fujian
France,3/4/2020,0,0,0,2,
Germany,3/4/2020,0,0,0,9,
Mainland China,3/4/2020,0,0,0,108.7881,Guangxi
Mainland China,3/4/2020,0,0,0,108.8701,Shaanxi
Spain,3/4/2020,0,0,0,-4,
Mainland China,3/3/2020,0,0,0,101.487,Yunnan
Mainland China,3/4/2020,0,0,0,109.7453,Hainan
Mainland China,3/2/2020,0,0,0,106.8748,Guizhou
Mainland China,3/3/2020,0,0,0,117.323,Tianjin
Mainland China,3/3/2020,0,0,0,112.2922,Shanxi
Mainland China,3/3/2020,0,0,0,122.6085,Liaoning
Singapore,3/3/2020,0,0,0,103.8333,
Hong Kong,3/4/2020,0,0,0,114.2,Hong Kong
Mainland China,3/4/2020,0,0,0,126.1923,Jilin
Mainland China,3/4/2020,0,0,0,103.8343,Gansu
Switzerland,3/4/2020,0,0,0,8.2275,
UK,3/4/2020,0,0,0,-3,
Mainland China,3/4/2020,0,0,0,85.2401,Xinjiang
Mainland China,3/4/2020,0,0,0,113.9448,Inner Mongolia
Mainland China,3/4/2020,0,0,0,106.1655,Ningxia
Kuwait,3/2/2020,0,0,0,47.75,
Norway,3/4/2020,0,0,0,8.4689,
Bahrain,3/4/2020,0,0,0,50.55,
Malaysia,3/4/2020,0,0,0,112.5,
US,3/2/2020,0,0,0,139.638,Unassigned Location (From Diamond Princess)
Thailand,3/2/2020,0,0,0,101,
Taiwan,3/3/2020,0,0,0,121,Taiwan
Netherlands,3/4/2020,0,0,0,5.2913,
Iraq,3/4/2020,0,0,0,44,
Sweden,3/4/2020,0,0,0,16,
US,3/4/2020,0,0,0,-121.9836,"King County, WA"
Austria,3/4/2020,0,0,0,14.5501,
India,3/4/2020,0,0,0,78,
United Arab Emirates,3/3/2020,0,0,0,54,
Iceland,3/4/2020,0,0,0,-19.0208,
Belgium,3/4/2020,0,0,0,4,
Australia,3/4/2020,0,0,0,151.2093,New South Wales
Canada,3/3/2020,0,0,0,-79.3832,"Toronto, ON"
Mainland China,2/21/2020,0,0,0,95.9956,Qinghai
San Marino,3/4/2020,0,0,0,12.4578,
Vietnam,2/25/2020,0,0,0,108,
Israel,3/4/2020,0,0,0,35,
Oman,3/4/2020,0,0,0,57,
Lebanon,3/4/2020,0,0,0,35.8623,
Algeria,3/4/2020,0,0,0,1.6596,
Canada,3/4/2020,0,0,0,-123.1207,British Columbia
Australia,3/3/2020,0,0,0,153.4,Queensland
US,3/3/2020,0,0,0,-121.9552,"Santa Clara, CA"
Australia,3/4/2020,0,0,0,144.9631,Victoria
Croatia,3/4/2020,0,0,0,15.5,
Denmark,3/4/2020,0,0,0,9.5018,
Ecuador,3/4/2020,0,0,0,-78.1834,
Macau,3/3/2020,0,0,0,113.55,Macau
US,3/4/2020,0,0,0,-73.7949,"Westchester County, NY"
Greece,3/4/2020,0,0,0,21.8243,
Czech Republic,3/4/2020,0,0,0,15.473,
Qatar,3/4/2020,0,0,0,51.1839,
US,3/4/2020,0,0,0,-121.8339,"Snohomish County, WA"
US,3/4/2020,0,0,0,-118.2437,"Los Angeles, CA"
Belarus,3/4/2020,0,0,0,27.9534,
Finland,3/1/2020,0,0,0,26,
Ireland,3/4/2020,0,0,0,-7.6921,
Australia,3/4/2020,0,0,0,138.6007,South Australia
Mexico,3/3/2020,0,0,0,-102,
Pakistan,3/3/2020,0,0,0,69.3451,
Portugal,3/4/2020,0,0,0,-8.2245,
Brazil,3/4/2020,0,0,0,-51.9253,
Romania,3/4/2020,0,0,0,25,
Senegal,3/4/2020,0,0,0,-14.4524,
US,3/2/2020,0,0,0,-87.6976,"Cook County, IL"
Azerbaijan,3/1/2020,0,0,0,47.5769,
Georgia,3/1/2020,0,0,0,43.3569,
New Zealand,3/4/2020,0,0,0,174.886,
Philippines,2/12/2020,0,0,0,122,
Russia,3/2/2020,0,0,0,90,
Saint Barthelemy,3/4/2020,0,0,0,-62.8333,
US,3/4/2020,0,0,0,-117.8531,"Orange County, CA"
Australia,3/1/2020,0,0,0,115.8605,Western Australia
Egypt,3/1/2020,0,0,0,30,
Estonia,3/3/2020,0,0,0,25.0136,
Hungary,3/4/2020,0,0,0,19.5033,
Indonesia,3/2/2020,0,0,0,113.9213,
US,3/3/2020,0,0,0,-84.3963,"Fulton County, GA"
US,3/3/2020,0,0,0,-71.826,"Grafton County, NH"
US,3/3/2020,0,0,0,-82.3018,"Hillsborough, FL"
US,3/4/2020,0,0,0,-120.8039,"Placer County, CA"
US,3/2/2020,0,0,0,-71.4128,"Providence, RI"
US,2/27/2020,0,0,0,-121.3542,"Sacramento County, CA"
US,2/3/2020,0,0,0,-120.9876,"San Benito, CA"
US,2/21/2020,0,0,0,-117.1611,"San Diego County, CA"
US,3/3/2020,0,0,0,-122.3255,"San Mateo, CA"
US,3/3/2020,0,0,0,-123.1386,"Washington County, OR"
Afghanistan,2/24/2020,0,0,0,65,
Andorra,3/2/2020,0,0,0,1.5218,
Argentina,3/4/2020,0,0,0,-63.6167,
Armenia,3/1/2020,0,0,0,45.0382,
Australia,3/4/2020,0,0,0,130.8456,Northern Territory
Australia,3/2/2020,0,0,0,145.9707,Tasmania
Cambodia,2/12/2020,0,0,0,104.9167,
Canada,2/28/2020,0,0,0,-73.5673," Montreal, QC"
Canada,2/12/2020,0,0,0,-81.2453,"London, ON"
Chile,3/4/2020,0,0,0,-71.543,
Dominican Republic,3/2/2020,0,0,0,-70.1627,
Faroe Islands,3/4/2020,0,0,0,-6.9118,
Gibraltar,3/4/2020,0,0,0,-5.3536,
Jordan,3/3/2020,0,0,0,36.51,
Latvia,3/4/2020,0,0,0,24.6032,
Liechtenstein,3/4/2020,0,0,0,9.55,
Lithuania,2/28/2020,0,0,0,23.8813,
Luxembourg,3/3/2020,0,0,0,6.1317,
Mainland China,2/12/2020,0,0,0,88.0924,Tibet
Monaco,2/29/2020,0,0,0,7.4167,
Morocco,3/3/2020,0,0,0,-7.0926,
Nepal,2/12/2020,0,0,0,84.25,
Nigeria,2/28/2020,0,0,0,8.6753,
North Macedonia,2/27/2020,0,0,0,21.7453,
Poland,3/4/2020,0,0,0,19.1451,
Saudi Arabia,3/2/2020,0,0,0,45,
Sri Lanka,2/8/2020,0,0,0,81,
Tunisia,3/4/2020,0,0,0,9,
US,3/3/2020,0,0,0,-71.1449," Norfolk County, MA"
US,3/3/2020,0,0,0,-122.273,"Berkeley, CA"
US,2/28/2020,0,0,0,-71.0589,"Boston, MA"
US,3/4/2020,0,0,0,-121.9018,"Contra Costa County, CA"
US,2/21/2020,0,0,0,-123.8695,"Humboldt County, CA"
US,3/3/2020,0,0,0,-89.4012,"Madison, WI"
US,3/3/2020,0,0,0,-112.4291,"Maricopa County, AZ"
US,3/2/2020,0,0,0,-74.006,"New York City, NY"
US,2/13/2020,0,0,0,-98.4936,"San Antonio, TX"
US,3/2/2020,0,0,0,-82.5307,"Sarasota, FL"
US,3/2/2020,0,0,0,-122.9888,"Sonoma County, CA"
US,2/25/2020,0,0,0,-111.94,"Tempe, AZ"
US,3/2/2020,0,0,0,-118.7606,"Umatilla, OR"
US,3/3/2020,0,0,0,-78.5661,"Wake County, NC"
Ukraine,3/3/2020,0,0,0,31.1656,
Australia,2/29/2020,0,0,0,139.638,From Diamond Princess
US,2/24/2020,0,0,0,-98.6134,"Lackland, TX (From Diamond Princess)"
US,2/24/2020,0,0,0,-95.9758,"Omaha, NE (From Diamond Princess)"
US,2/24/2020,0,0,0,-121.9399,"Travis, CA (From Diamond Princess)"
Mainland China,3/5/2020,0,0,0,112.2707,Hubei
South Korea,3/5/2020,0,0,0,128,
Italy,3/5/2020,0,0,0,12,
Iran,3/5/2020,0,0,0,53,
Mainland China,3/5/2020,0,0,0,113.4244,Guangdong
Mainland China,3/5/2020,0,0,0,113.614,Henan
Mainland China,3/5/2020,0,0,0,120.0934,Zhejiang
Mainland China,3/5/2020,0,0,0,111.7088,Hunan
Mainland China,3/5/2020,0,0,0,117.2264,Anhui
Mainland China,3/5/2020,0,0,0,115.7221,Jiangxi
Mainland China,3/5/2020,0,0,0,118.1498,Shandong
Others,3/3/2020,0,0,0,139.638,Diamond Princess cruise ship
Mainland China,3/5/2020,0,0,0,119.455,Jiangsu
Mainland China,3/5/2020,0,0,0,107.874,Chongqing
Mainland China,3/5/2020,0,0,0,102.7103,Sichuan
Germany,3/5/2020,0,0,0,9,
Mainland China,3/5/2020,0,0,0,127.7615,Heilongjiang
Mainland China,3/4/2020,0,0,0,116.4142,Beijing
France,3/5/2020,0,0,0,2,
Japan,3/5/2020,0,0,0,138,
Mainland China,3/5/2020,0,0,0,121.4491,Shanghai
Mainland China,3/5/2020,0,0,0,114.5149,Hebei
Mainland China,3/5/2020,0,0,0,117.9874,Fujian
Spain,3/5/2020,0,0,0,-4,
Mainland China,3/5/2020,0,0,0,108.7881,Guangxi
Mainland China,3/5/2020,0,0,0,108.8701,Shaanxi
Mainland China,3/3/2020,0,0,0,101.487,Yunnan
Mainland China,3/5/2020,0,0,0,109.7453,Hainan
Mainland China,3/2/2020,0,0,0,106.8748,Guizhou
Mainland China,3/5/2020,0,0,0,117.323,Tianjin
Mainland China,3/5/2020,0,0,0,112.2922,Shanxi
Mainland China,3/3/2020,0,0,0,122.6085,Liaoning
Singapore,3/5/2020,0,0,0,103.8333,
UK,3/5/2020,0,0,0,-3,
Switzerland,3/5/2020,0,0,0,8.2275,
Hong Kong,3/5/2020,0,0,0,114.2,Hong Kong
Mainland China,3/5/2020,0,0,0,103.8343,Gansu
Sweden,3/5/2020,0,0,0,16,
Mainland China,3/5/2020,0,0,0,126.1923,Jilin
Norway,3/5/2020,0,0,0,8.4689,
Netherlands,3/5/2020,0,0,0,5.2913,
Mainland China,3/5/2020,0,0,0,85.2401,Xinjiang
Mainland China,3/5/2020,0,0,0,113.9448,Inner Mongolia
Mainland China,3/4/2020,0,0,0,106.1655,Ningxia
Kuwait,3/5/2020,0,0,0,47.75,
Bahrain,3/5/2020,0,0,0,50.55,
US,3/5/2020,0,0,0,-121.9836,"King County, WA"
Belgium,3/5/2020,0,0,0,4,
Malaysia,3/4/2020,0,0,0,112.5,
Thailand,3/5/2020,0,0,0,101,
US,3/2/2020,0,0,0,139.638,Unassigned Location (From Diamond Princess)
Taiwan,3/5/2020,0,0,0,121,Taiwan
Austria,3/5/2020,0,0,0,14.5501,
Iraq,3/4/2020,0,0,0,44,
Iceland,3/5/2020,0,0,0,-19.0208,
Greece,3/5/2020,0,0,0,21.8243,
India,3/5/2020,0,0,0,78,
United Arab Emirates,3/5/2020,0,0,0,54,
Australia,3/4/2020,0,0,0,151.2093,New South Wales
Canada,3/5/2020,0,0,0,-79.3832,"Toronto, ON"
San Marino,3/5/2020,0,0,0,12.4578,
US,3/5/2020,0,0,0,-121.9552,"Santa Clara, CA"
Mainland China,2/21/2020,0,0,0,95.9956,Qinghai
US,3/5/2020,0,0,0,-121.8339,"Snohomish County, WA"
US,3/5/2020,0,0,0,-73.7949,"Westchester County, NY"
Israel,3/5/2020,0,0,0,35,
Lebanon,3/5/2020,0,0,0,35.8623,
Oman,3/5/2020,0,0,0,57,
Vietnam,2/25/2020,0,0,0,108,
Australia,3/5/2020,0,0,0,153.4,Queensland
Canada,3/5/2020,0,0,0,-123.1207,British Columbia
Ecuador,3/5/2020,0,0,0,-78.1834,
Algeria,3/4/2020,0,0,0,1.6596,
Czech Republic,3/5/2020,0,0,0,15.473,
Finland,3/5/2020,0,0,0,26,
US,3/5/2020,0,0,0,-118.2437,"Los Angeles, CA"
Australia,3/5/2020,0,0,0,144.9631,Victoria
Croatia,3/4/2020,0,0,0,15.5,
Denmark,3/4/2020,0,0,0,9.5018,
Macau,3/3/2020,0,0,0,113.55,Macau
Portugal,3/5/2020,0,0,0,-8.2245,
Qatar,3/4/2020,0,0,0,51.1839,
Azerbaijan,3/5/2020,0,0,0,47.5769,
Belarus,3/4/2020,0,0,0,27.9534,
Ireland,3/4/2020,0,0,0,-7.6921,
Romania,3/5/2020,0,0,0,25,
Australia,3/4/2020,0,0,0,138.6007,South Australia
Mexico,3/3/2020,0,0,0,-102,
Pakistan,3/3/2020,0,0,0,69.3451,
Saudi Arabia,3/5/2020,0,0,0,45,
US,3/5/2020,0,0,0,-87.6976,"Cook County, IL"
Brazil,3/4/2020,0,0,0,-51.9253,
Chile,3/5/2020,0,0,0,-71.543,
Georgia,3/5/2020,0,0,0,43.3569,
Palestine,3/5/2020,0,0,0,35.2332,
Russia,3/5/2020,0,0,0,90,
Senegal,3/4/2020,0,0,0,-14.4524,
US,3/5/2020,0,0,0,-74.006,"New York City, NY"
Australia,3/5/2020,0,0,0,115.8605,Western Australia
Egypt,3/5/2020,0,0,0,30,
Estonia,3/5/2020,0,0,0,25.0136,
New Zealand,3/4/2020,0,0,0,174.886,
Philippines,2/12/2020,0,0,0,122,
Saint Barthelemy,3/4/2020,0,0,0,-62.8333,
US,3/4/2020,0,0,0,-117.8531,"Orange County, CA"
US,3/5/2020,0,0,0,-117.1611,"San Diego County, CA"
Bosnia and Herzegovina,3/5/2020,0,0,0,17.6791,
Canada,3/5/2020,0,0,0,-73.5673," Montreal, QC"
Hungary,3/5/2020,0,0,0,19.5033,
Indonesia,3/2/2020,0,0,0,113.9213,
Morocco,3/5/2020,0,0,0,-7.0926,
Slovenia,3/5/2020,0,0,0,14.9955,
US,3/5/2020,0,0,0,-74.077,"Bergen County, NJ"
US,3/3/2020,0,0,0,-84.3963,"Fulton County, GA"
US,3/3/2020,0,0,0,-71.826,"Grafton County, NH"
US,3/5/2020,0,0,0,-95.3103,"Harris County, TX"
US,3/3/2020,0,0,0,-82.3018,"Hillsborough, FL"
US,3/4/2020,0,0,0,-120.8039,"Placer County, CA"
US,3/2/2020,0,0,0,-71.4128,"Providence, RI"
US,2/27/2020,0,0,0,-121.3542,"Sacramento County, CA"
US,2/3/2020,0,0,0,-120.9876,"San Benito, CA"
US,3/5/2020,0,0,0,-122.4194,"San Francisco County, CA"
US,3/3/2020,0,0,0,-122.3255,"San Mateo, CA"
US,3/3/2020,0,0,0,-123.1386,"Washington County, OR"
Afghanistan,2/24/2020,0,0,0,65,
Andorra,3/2/2020,0,0,0,1.5218,
Argentina,3/4/2020,0,0,0,-63.6167,
Armenia,3/1/2020,0,0,0,45.0382,
Australia,3/4/2020,0,0,0,130.8456,Northern Territory
Australia,3/2/2020,0,0,0,145.9707,Tasmania
Cambodia,2/12/2020,0,0,0,104.9167,
Canada,2/12/2020,0,0,0,-81.2453,"London, ON"
Dominican Republic,3/2/2020,0,0,0,-70.1627,
Faroe Islands,3/4/2020,0,0,0,-6.9118,
Gibraltar,3/4/2020,0,0,0,-5.3536,
Jordan,3/3/2020,0,0,0,36.51,
Latvia,3/4/2020,0,0,0,24.6032,
Liechtenstein,3/4/2020,0,0,0,9.55,
Lithuania,2/28/2020,0,0,0,23.8813,
Luxembourg,3/3/2020,0,0,0,6.1317,
Mainland China,2/12/2020,0,0,0,88.0924,Tibet
Monaco,2/29/2020,0,0,0,7.4167,
Nepal,2/12/2020,0,0,0,84.25,
Nigeria,2/28/2020,0,0,0,8.6753,
North Macedonia,2/27/2020,0,0,0,21.7453,
Poland,3/4/2020,0,0,0,19.1451,
South Africa,3/5/2020,0,0,0,22.9375,
Sri Lanka,2/8/2020,0,0,0,81,
Tunisia,3/4/2020,0,0,0,9,
US,3/3/2020,0,0,0,-71.1449," Norfolk County, MA"
US,3/3/2020,0,0,0,-122.273,"Berkeley, CA"
US,2/28/2020,0,0,0,-71.0589,"Boston, MA"
US,3/5/2020,0,0,0,-115.094,"Clark County, NV"
US,3/4/2020,0,0,0,-121.9018,"Contra Costa County, CA"
US,3/5/2020,0,0,0,-95.8143,"Fort Bend County, TX"
US,3/5/2020,0,0,0,-119.3732,"Grant County, WA"
US,2/21/2020,0,0,0,-123.8695,"Humboldt County, CA"
US,3/3/2020,0,0,0,-89.4012,"Madison, WI"
US,3/3/2020,0,0,0,-112.4291,"Maricopa County, AZ"
US,3/5/2020,0,0,0,-73.7949,"Queens County, NY"
US,2/13/2020,0,0,0,-98.4936,"San Antonio, TX"
US,3/5/2020,0,0,0,-86.9824,"Santa Rosa County, FL"
US,3/2/2020,0,0,0,-82.5307,"Sarasota, FL"
US,3/2/2020,0,0,0,-122.9888,"Sonoma County, CA"
US,2/25/2020,0,0,0,-111.94,"Tempe, AZ"
US,3/2/2020,0,0,0,-118.7606,"Umatilla, OR"
US,3/3/2020,0,0,0,-78.5661,"Wake County, NC"
US,3/5/2020,0,0,0,-86.8622,"Williamson County, TN"
Ukraine,3/3/2020,0,0,0,31.1656,
Australia,2/29/2020,0,0,0,139.638,From Diamond Princess
US,2/24/2020,0,0,0,-98.6134,"Lackland, TX (From Diamond Princess)"
US,2/24/2020,0,0,0,-95.9758,"Omaha, NE (From Diamond Princess)"
US,2/24/2020,0,0,0,-121.9399,"Travis, CA (From Diamond Princess)"
Mainland China,3/6/2020,0,0,0,112.2707,Hubei
South Korea,3/6/2020,0,0,0,128,
Iran,3/6/2020,0,0,0,53,
Italy,3/6/2020,0,0,0,12,
Mainland China,3/6/2020,0,0,0,113.4244,Guangdong
Mainland China,3/6/2020,0,0,0,113.614,Henan
Mainland China,3/6/2020,0,0,0,120.0934,Zhejiang
Mainland China,3/6/2020,0,0,0,111.7088,Hunan
Mainland China,3/6/2020,0,0,0,117.2264,Anhui
Mainland China,3/6/2020,0,0,0,115.7221,Jiangxi
Mainland China,3/6/2020,0,0,0,118.1498,Shandong
Others,3/6/2020,0,0,0,139.638,Diamond Princess cruise ship
Germany,3/6/2020,0,0,0,9,
France,3/6/2020,0,0,0,2,
Mainland China,3/6/2020,0,0,0,119.455,Jiangsu
Mainland China,3/6/2020,0,0,0,107.874,Chongqing
Mainland China,3/6/2020,0,0,0,102.7103,Sichuan
Mainland China,3/6/2020,0,0,0,127.7615,Heilongjiang
Mainland China,3/6/2020,0,0,0,116.4142,Beijing
Japan,3/6/2020,0,0,0,138,
Spain,3/6/2020,0,0,0,-4,
Mainland China,3/6/2020,0,0,0,121.4491,Shanghai
Mainland China,3/6/2020,0,0,0,114.5149,Hebei
Mainland China,3/6/2020,0,0,0,117.9874,Fujian
Mainland China,3/6/2020,0,0,0,108.7881,Guangxi
Mainland China,3/6/2020,0,0,0,108.8701,Shaanxi
Switzerland,3/6/2020,0,0,0,8.2275,
Mainland China,3/6/2020,0,0,0,101.487,Yunnan
Mainland China,3/5/2020,0,0,0,109.7453,Hainan
UK,3/6/2020,0,0,0,-3,
Mainland China,3/2/2020,0,0,0,106.8748,Guizhou
Mainland China,3/5/2020,0,0,0,117.323,Tianjin
Mainland China,3/5/2020,0,0,0,112.2922,Shanxi
Singapore,3/6/2020,0,0,0,103.8333,
Netherlands,3/6/2020,0,0,0,5.2913,
Mainland China,3/3/2020,0,0,0,122.6085,Liaoning
Mainland China,3/6/2020,0,0,0,103.8343,Gansu
Belgium,3/6/2020,0,0,0,4,
Norway,3/6/2020,0,0,0,8.4689,
Hong Kong,3/6/2020,0,0,0,114.2,Hong Kong
Sweden,3/6/2020,0,0,0,16,
Mainland China,3/6/2020,0,0,0,126.1923,Jilin
Malaysia,3/6/2020,0,0,0,112.5,
Mainland China,3/6/2020,0,0,0,85.2401,Xinjiang
Mainland China,3/5/2020,0,0,0,113.9448,Inner Mongolia
Mainland China,3/6/2020,0,0,0,106.1655,Ningxia
Bahrain,3/6/2020,0,0,0,50.55,
Kuwait,3/5/2020,0,0,0,47.75,
US,3/6/2020,0,0,0,-121.9836,"King County, WA"
Austria,3/6/2020,0,0,0,14.5501,
Thailand,3/6/2020,0,0,0,101,
Greece,3/6/2020,0,0,0,21.8243,
Taiwan,3/6/2020,0,0,0,121,Taiwan
US,3/2/2020,0,0,0,139.638,Unassigned Location (From Diamond Princess)
Iceland,3/6/2020,0,0,0,-19.0208,
Iraq,3/6/2020,0,0,0,44,
India,3/6/2020,0,0,0,78,
United Arab Emirates,3/5/2020,0,0,0,54,
Australia,3/6/2020,0,0,0,151.2093,New South Wales
Canada,3/6/2020,0,0,0,-79.3832,"Toronto, ON"
Denmark,3/6/2020,0,0,0,9.5018,
Lebanon,3/6/2020,0,0,0,35.8623,
Canada,3/6/2020,0,0,0,-123.1207,British Columbia
Israel,3/6/2020,0,0,0,35,
San Marino,3/5/2020,0,0,0,12.4578,
US,3/5/2020,0,0,0,-121.9552,"Santa Clara, CA"
US,3/6/2020,0,0,0,-121.8339,"Snohomish County, WA"
US,3/6/2020,0,0,0,-73.7949,"Westchester County, NY"
Czech Republic,3/6/2020,0,0,0,15.473,
Ireland,3/6/2020,0,0,0,-7.6921,
Mainland China,2/21/2020,0,0,0,95.9956,Qinghai
Algeria,3/6/2020,0,0,0,1.6596,
Oman,3/5/2020,0,0,0,57,
Palestine,3/6/2020,0,0,0,35.2332,
US,3/6/2020,0,0,0,-74.006,"New York County, NY"
Vietnam,2/25/2020,0,0,0,108,
Egypt,3/6/2020,0,0,0,30,
Finland,3/6/2020,0,0,0,26,
Australia,3/5/2020,0,0,0,153.4,Queensland
Brazil,3/6/2020,0,0,0,-51.9253,
Ecuador,3/5/2020,0,0,0,-78.1834,
Portugal,3/6/2020,0,0,0,-8.2245,
Russia,3/6/2020,0,0,0,90,
US,3/6/2020,0,0,0,-118.2437,"Los Angeles, CA"
Croatia,3/6/2020,0,0,0,15.5,
Australia,3/5/2020,0,0,0,144.9631,Victoria
Estonia,3/6/2020,0,0,0,25.0136,
Macau,3/6/2020,0,0,0,113.55,Macau
Romania,3/6/2020,0,0,0,25,
Qatar,3/4/2020,0,0,0,51.1839,
Australia,3/6/2020,0,0,0,138.6007,South Australia
Slovenia,3/6/2020,0,0,0,14.9955,
Azerbaijan,3/5/2020,0,0,0,47.5769,
Belarus,3/4/2020,0,0,0,27.9534,
Mexico,3/6/2020,0,0,0,-102,
Pakistan,3/6/2020,0,0,0,69.3451,
Philippines,3/6/2020,0,0,0,122,
Poland,3/6/2020,0,0,0,19.1451,
Saudi Arabia,3/5/2020,0,0,0,45,
US,3/5/2020,0,0,0,-87.6976,"Cook County, IL"
US,3/6/2020,0,0,0,-120.8039,"Placer County, CA"
US,3/6/2020,0,0,0,-120.7401,"Unassigned Location, WA"
Chile,3/5/2020,0,0,0,-71.543,
Georgia,3/5/2020,0,0,0,43.3569,
Indonesia,3/6/2020,0,0,0,113.9213,
New Zealand,3/6/2020,0,0,0,174.886,
Senegal,3/4/2020,0,0,0,-14.4524,
Australia,3/5/2020,0,0,0,115.8605,Western Australia
North Macedonia,3/6/2020,0,0,0,21.7453,
Saint Barthelemy,3/4/2020,0,0,0,-62.8333,
US,3/6/2020,0,0,0,-121.9018,"Contra Costa County, CA"
US,3/6/2020,0,0,0,-95.3103,"Harris County, TX"
US,3/6/2020,0,0,0,-77.2405,"Montgomery County, MD"
US,3/4/2020,0,0,0,-117.8531,"Orange County, CA"
